reached_extinction,time_to_extinction,num_cycles,final_state,final_p_ai
true,31.48,2,Extinction,0.1322
true,354.64,13,Extinction,0.6153
true,418.00,15,Extinction,0.8137
true,180.84,7,Extinction,0.2660
true,72.81,4,Extinction,0.1749
true,152.86,6,Extinction,0.2313
true,207.39,8,Extinction,0.3059
true,434.73,15,Extinction,0.8137
true,113.38,5,Extinction,0.2011
true,193.20,6,Extinction,0.2313
true,395.69,13,Extinction,0.6153
true,431.00,15,Extinction,0.8137
true,216.50,8,Extinction,0.3059
true,391.94,13,Extinction,0.6153
true,64.93,4,Extinction,0.1749
true,26.89,2,Extinction,0.1322
true,157.50,6,Extinction,0.2313
true,433.47,16,Extinction,0.9358
true,326.01,12,Extinction,0.5350
true,453.85,17,Extinction,0.9900
true,33.03,2,Extinction,0.1322
true,338.36,12,Extinction,0.5350
true,307.72,13,Extinction,0.6153
true,290.48,10,Extinction,0.4046
true,344.58,14,Extinction,0.7076
true,119.86,5,Extinction,0.2011
true,97.12,4,Extinction,0.1749
true,314.23,10,Extinction,0.4046
true,152.39,6,Extinction,0.2313
true,277.92,13,Extinction,0.6153
true,263.99,10,Extinction,0.4046
true,175.75,6,Extinction,0.2313
true,238.95,8,Extinction,0.3059
true,162.09,8,Extinction,0.3059
true,185.92,6,Extinction,0.2313
true,503.55,19,Extinction,0.9900
true,208.15,8,Extinction,0.3059
true,363.31,13,Extinction,0.6153
true,34.06,2,Extinction,0.1322
true,439.80,18,Extinction,0.9900
true,377.59,13,Extinction,0.6153
true,589.01,18,Extinction,0.9900
true,268.09,11,Extinction,0.4652
true,238.87,10,Extinction,0.4046
true,365.92,14,Extinction,0.7076
true,285.78,11,Extinction,0.4652
true,456.47,16,Extinction,0.9358
true,205.31,8,Extinction,0.3059
true,77.59,4,Extinction,0.1749
true,412.69,13,Extinction,0.6153
true,497.34,18,Extinction,0.9900
true,418.81,15,Extinction,0.8137
true,132.42,6,Extinction,0.2313
true,527.49,18,Extinction,0.9900
true,218.88,8,Extinction,0.3059
true,123.66,6,Extinction,0.2313
true,435.08,15,Extinction,0.8137
true,280.54,12,Extinction,0.5350
true,441.88,14,Extinction,0.7076
true,351.23,12,Extinction,0.5350
true,459.20,18,Extinction,0.9900
true,398.72,14,Extinction,0.7076
