reached_extinction,time_to_extinction,num_cycles,final_state,final_p_ai
true,195.43,8,Extinction,0.8941
true,127.18,5,Extinction,0.4578
true,46.20,2,Extinction,0.2344
true,222.81,8,Extinction,0.8941
true,274.67,10,Extinction,0.9900
true,198.26,8,Extinction,0.8941
true,261.24,10,Extinction,0.9900
true,231.15,10,Extinction,0.9900
true,19.18,2,Extinction,0.2344
true,250.70,11,Extinction,0.9900
true,226.41,9,Extinction,0.9900
true,189.80,7,Extinction,0.7153
true,332.82,10,Extinction,0.9900
true,134.21,6,Extinction,0.5722
true,110.48,4,Extinction,0.3662
true,203.46,7,Extinction,0.7153
true,22.13,2,Extinction,0.2344
true,114.37,6,Extinction,0.5722
true,300.58,11,Extinction,0.9900
true,76.37,4,Extinction,0.3662
true,138.63,6,Extinction,0.5722
true,231.37,8,Extinction,0.8941
true,256.67,10,Extinction,0.9900
true,249.65,9,Extinction,0.9900
true,109.95,5,Extinction,0.4578
true,215.97,11,Extinction,0.9900
true,190.33,8,Extinction,0.8941
true,80.20,4,Extinction,0.3662
true,189.27,9,Extinction,0.9900
true,217.47,9,Extinction,0.9900
true,273.02,11,Extinction,0.9900
true,179.35,6,Extinction,0.5722
true,159.57,6,Extinction,0.5722
true,146.09,6,Extinction,0.5722
true,271.86,9,Extinction,0.9900
true,64.64,4,Extinction,0.3662
true,129.82,6,Extinction,0.5722
true,256.33,8,Extinction,0.8941
true,376.70,12,Extinction,0.9900
true,156.62,6,Extinction,0.5722
true,268.17,10,Extinction,0.9900
true,68.78,4,Extinction,0.3662
true,98.47,4,Extinction,0.3662
true,291.94,10,Extinction,0.9900
true,209.36,7,Extinction,0.7153
true,226.61,8,Extinction,0.8941
true,64.29,4,Extinction,0.3662
true,32.78,2,Extinction,0.2344
true,252.02,9,Extinction,0.9900
true,132.82,6,Extinction,0.5722
true,70.03,4,Extinction,0.3662
true,235.68,9,Extinction,0.9900
true,100.25,4,Extinction,0.3662
true,148.78,7,Extinction,0.7153
true,36.21,2,Extinction,0.2344
true,26.34,2,Extinction,0.2344
true,257.13,10,Extinction,0.9900
true,214.30,8,Extinction,0.8941
true,20.52,2,Extinction,0.2344
true,18.22,2,Extinction,0.2344
true,270.24,11,Extinction,0.9900
true,130.98,5,Extinction,0.4578
true,261.63,11,Extinction,0.9900
true,366.64,11,Extinction,0.9900
true,333.62,11,Extinction,0.9900
true,311.32,11,Extinction,0.9900
true,21.91,2,Extinction,0.2344
true,233.93,9,Extinction,0.9900
true,180.03,8,Extinction,0.8941
true,192.95,7,Extinction,0.7153
true,130.53,6,Extinction,0.5722
true,96.86,4,Extinction,0.3662
true,16.70,2,Extinction,0.2344
true,95.30,4,Extinction,0.3662
true,109.85,4,Extinction,0.3662
true,72.42,4,Extinction,0.3662
true,58.62,3,Extinction,0.2930
true,236.14,8,Extinction,0.8941
true,132.69,5,Extinction,0.4578
true,143.81,6,Extinction,0.5722
true,22.22,2,Extinction,0.2344
true,273.18,9,Extinction,0.9900
true,92.87,4,Extinction,0.3662
true,147.00,7,Extinction,0.7153
true,245.25,9,Extinction,0.9900
true,237.81,9,Extinction,0.9900
true,130.58,6,Extinction,0.5722
true,244.66,8,Extinction,0.8941
true,31.20,2,Extinction,0.2344
true,260.49,7,Extinction,0.7153
true,88.46,4,Extinction,0.3662
true,176.57,8,Extinction,0.8941
true,209.97,7,Extinction,0.7153
true,203.51,7,Extinction,0.7153
true,124.21,5,Extinction,0.4578
true,288.81,9,Extinction,0.9900
true,112.25,5,Extinction,0.4578
true,146.13,7,Extinction,0.7153
true,174.30,6,Extinction,0.5722
true,207.75,8,Extinction,0.8941
true,272.44,11,Extinction,0.9900
true,250.54,11,Extinction,0.9900
true,295.16,10,Extinction,0.9900
true,199.53,8,Extinction,0.8941
true,133.88,7,Extinction,0.7153
true,287.01,11,Extinction,0.9900
true,200.99,7,Extinction,0.7153
true,161.75,6,Extinction,0.5722
true,168.72,6,Extinction,0.5722
true,31.21,2,Extinction,0.2344
true,66.84,4,Extinction,0.3662
true,162.99,6,Extinction,0.5722
